INFO 2024-09-08 20:51:05,590 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1725658126.8306472
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/tempfile.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/sessions/apps.py first seen with mtime 1725658127.0185533
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/string.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/autoreload.py first seen with mtime 1725658127.1334958
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/validation.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/datetime.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/__init__.py first seen with mtime 1725658127.1334958
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/templatetags/l10n.py first seen with mtime 1725658127.1384933
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/messages/api.py first seen with mtime 1725658126.9555848
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/serializers/base.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/getpass.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/threading.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/backends/django.py first seen with mtime 1725658127.1374938
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/inspect.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/calendar.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/project/apps/books/forms.py first seen with mtime 1725569751.3492556
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/quopri.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/cache/__init__.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/asgiref/sync.py first seen with mtime 1725658126.503811
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/enums.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/__init__.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/project/apps/accounts/models.py first seen with mtime 1725569870.410695
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/_ipaddress.py first seen with mtime 1724285402.2417533
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/formsets.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,245 autoreload File /usr/lib/python3.10/shutil.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/files.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/query.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/timezone.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/expressions.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,245 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/manager.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/handlers/exception.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/errors.py first seen with mtime 1724285402.2417533
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/global_settings.py first seen with mtime 1725658126.5547853
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/inspect.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/bz2.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/views.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/email/_header_value_parser.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/edit.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/safestring.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/proxy.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/lib-dynload/_uuid.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/datastructures.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/text.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/engine.py first seen with mtime 1725658127.135495
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/base.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/asyncio/subprocess.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/email/feedparser.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/asyncio/trsock.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/encoding.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/schema.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/crypto.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/dis.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/_sitebuiltins.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/asyncio/events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/features.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/list.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/security/csrf.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/urls/static.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/sre_compile.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/urls/i18n.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/base.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/uploadedfile.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,246 autoreload File /usr/lib/python3.10/uu.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,246 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/formats.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/renderers.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/urls/exceptions.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/PIL/Image.py first seen with mtime 1724489187.0347042
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/contextvars.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/temp.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/mail/utils.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/html.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/difflib.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/log.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/middleware/security.py first seen with mtime 1725658127.1334958
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/stat.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/abc.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/asyncio/unix_events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/models.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/lib-dynload/_decimal.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/backends/base.py first seen with mtime 1725658127.1364944
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/project/apps/accounts/signals.py first seen with mtime 1725570293.371109
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/utils.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/http/multipartparser.py first seen with mtime 1725658127.131497
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/models.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/weakref.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/asyncio/threads.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/ntpath.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/urls/__init__.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/uuid.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/detail.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/choices.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/constants.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:52:34,247 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/utils.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/asyncio/sslproto.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:52:34,247 autoreload File /usr/lib/python3.10/asyncio/__init__.py first seen with mtime 1722272208.0
